suite,dataset,dataset_key,run_name,source_epoch_metrics_path,epoch,train_loss,train_base_loss,train_ranking_loss,train_prototype_loss,train_normal_align_loss,train_normal_bucket_adv_loss,train_aux_loss,train_teacher_distill_loss,train_context_regularization_loss,train_adapter_regularization_loss,train_pseudo_contrastive_loss,prototype_loss_weight_effective,prototype_trust_score,teacher_distill_weight_effective,teacher_distill_schedule_progress,context_residual_budget_weight_effective,context_residual_budget_release_progress,context_residual_budget_prototype_readiness,context_residual_budget_guard_strength,val_auc,val_pr_auc,val_ap,train_targets,train_pos,train_neg,train_hard_neg,train_bg_neg,train_pos_rate,hard_negative_pool_size,hard_negative_candidate_count,hard_negative_teacher_coverage,avg_subgraph_nodes,avg_subgraph_edges,emb_norm,dirichlet,grad_norm,best_epoch,lr,loss_pos_weight,context_delta_norm,context_drift_abs_mean,context_emb_norm,context_gate_mean,context_logit_abs_mean,context_residual_clip_fraction,context_residual_penalty,context_stability_gate_mean,internal_risk_delta_norm,internal_risk_direction_gap_norm,internal_risk_gate_mean,internal_risk_hop_gap_norm,internal_risk_short_long_gap_norm,message_risk_scale_mean,message_risk_score_mean,prototype_active_epoch,prototype_classification_loss,prototype_classification_ratio,prototype_consistency_loss,prototype_loss_ramp,prototype_margin,prototype_memory_initialized_ratio,prototype_separation_loss,prototype_target_available_ratio,prototype_temporal_stability,target_time_position_mean,time_emb_norm,time_expert_context_drift,time_expert_delta_norm,time_expert_entropy,time_expert_entropy_gate,time_expert_entropy_norm,time_expert_entropy_penalty,time_expert_max_weight,time_expert_time_emb_norm,pseudo_contrastive_anomaly_count,pseudo_contrastive_bucket_count,pseudo_contrastive_normal_count,pseudo_contrastive_selected_ratio,cold_start_context_signal_mean,cold_start_gate_max,cold_start_gate_mean,cold_start_gate_min,cold_start_support_count_mean,cold_start_zero_support_ratio
thesis_m8_utgt_deploy_pure_eppcold_v1,Elliptic Transactions,elliptic_transactions,probe_et_m8_pure_compact_ctx3_h4_delaypc_timew_hl20_f035_v1,experiment/outputs/elliptic_transactions/training/models/m8_utgt/probe_et_m8_pure_compact_ctx3_h4_delaypc_timew_hl20_f035_v1/seed_42/epoch_metrics.csv,5,0.3541082062504508,0.3483201080199444,0.0,0.1474539109251716,0.00977380709214644,0.0,0.0,0.0,0.0001643259502915581,0.025286139417210397,0.13456135085134796,0.018128105156272004,0.6042701718757335,0.0,0.0,0.1,0.0,0.0,1.0,0.7772106624635752,0.5667602639536905,0.557908503051136,16084,4021,12063,10704,0,0.25,23262,27652,0.0,6329.636363636364,7076.545454545455,37.36175213438092,217865.12279163708,10.074621796607971,4,0.0003,3.0,1.1086973186695215,1.289573528549888,1.6283576813611118,0.35112446998104907,0.032334479983105804,0.0012410766318101776,0.0001643259502915581,0.5124153350338791,,,,,,,,1.0,0.1848209680932941,0.9999999963875973,0.20135584112369653,0.75,0.5246234418767871,1.0,0.034329049486779804,0.9999999963875973,0.9883183981433059,0.4848484992980957,1.0362883228244204,1.2817698572621201,0.20132250587145487,1.327983061472575,0.9579372785308145,0.9579372785308145,0.025286139417210397,0.32495057673165295,1.2655414848616628,22.4,2.6,23.0,0.2364583432674408,,,,,,
thesis_m8_utgt_deploy_pure_eppcold_v1,Elliptic Transactions,elliptic_transactions,probe_et_m8_pure_compact_ctx3_h4_delaypc_timew_hl20_f035_v1,experiment/outputs/elliptic_transactions/training/models/m8_utgt/probe_et_m8_pure_compact_ctx3_h4_delaypc_timew_hl20_f035_v1/seed_42/epoch_metrics.csv,6,0.3912743926048279,0.3846648186445236,0.0,0.1904423302321723,0.011349289706259064,0.0,0.0,0.0,0.00026413416675164956,0.025430528235367754,0.06498478036938292,0.021499002180600062,0.7166334060200021,0.0,0.0,0.1,0.0,0.0,1.0,0.7812786037377032,0.5849903209054959,0.5754962757372569,16084,4021,12063,10704,0,0.25,23262,27652,0.0,6318.757575757576,7059.69696969697,36.177855115948304,196436.06793767755,15.297446008884545,4,0.0003,3.0,0.9178111029393745,1.23947192141504,1.5045211640271274,0.26439068805087695,0.030477231537753887,0.0025618912821466274,0.00026413416675164956,0.5003758307659265,,,,,,,,1.0,0.18074083870107477,0.9999999963875973,0.15835953413537054,1.0,0.6222332047693657,1.0,0.0356702720464179,0.9999999963875973,0.9902221434044115,0.4848484992980957,0.7721235517299536,1.2310429377989336,0.17014385443745236,1.3260827967614839,0.9565665216156931,0.9565665216156931,0.025430528235367754,0.3248661079189994,0.9508062601089478,23.0,2.6,23.0,0.2395833432674408,,,,,,
thesis_m8_utgt_deploy_pure_eppcold_v1,Elliptic++ Transactions,ellipticpp_transactions,probe_epp_m8_pure_ap96_hybrid120_timew_hl20_f035_coldctx_v1,experiment/outputs/ellipticpp_transactions/training/models/m8_utgt/probe_epp_m8_pure_ap96_hybrid120_timew_hl20_f035_coldctx_v1/seed_42/epoch_metrics.csv,1,0.6499280581871668,0.6491050720214844,0.0,0.0,0.0,0.0,0.0,0.0,3.209543964740905e-06,0.016453168373449113,0.0,0.04,1.0,0.0,0.0,0.1,0.0,0.0,1.0,0.7708564418545845,0.5691011786012201,0.5602475140277445,16084,4021,12063,0,0,0.25,0,0,0.0,6346.666666666667,7113.878787878788,31.10085845716072,101893.09343927557,8.12484534220262,1,0.0003,3.0,1.1822376756957083,1.270597525618293,1.4331319693363074,0.666387019735394,0.013607420746914366,0.0,3.209543964740905e-06,0.5030944600249782,0.20703650333664633,13.674016143336441,0.5193217812162457,13.856368007081928,0.0006551208754182991,0.9956786867344019,0.47119142882751697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4848484992980957,1.7361522371118718,1.2646651647307656,0.265643988143314,1.33872389793396,0.9656851490338644,0.9656851490338644,0.016453168373449113,0.3252296474846927,1.68217113162532,,,,,0.41280891407619824,0.046770960769870064,0.019529070140737476,0.0016538887143586621,14.599276253671357,0.0
thesis_m8_utgt_deploy_pure_eppcold_v1,Elliptic++ Transactions,ellipticpp_transactions,probe_epp_m8_pure_ap96_hybrid120_timew_hl20_f035_coldctx_v1,experiment/outputs/ellipticpp_transactions/training/models/m8_utgt/probe_epp_m8_pure_ap96_hybrid120_timew_hl20_f035_coldctx_v1/seed_42/epoch_metrics.csv,2,0.38624608065142774,0.38137386242548627,0.0,0.04867859969310688,0.039485394954681396,0.0,0.0,0.0,3.4494565404725797e-07,0.019015331708611815,0.0,0.04,1.0,0.0,0.0,0.1,0.0,0.0,1.0,0.7754031486025016,0.5985100924778471,0.589632550433167,16084,4021,12063,10704,0,0.25,23262,27652,0.0,6366.090909090909,7138.121212121212,31.222585793697473,61869.35865367542,8.006153751503337,2,0.0003,3.0,0.9135126489581484,1.1396204395727678,1.3640953916491885,0.5196982224782308,0.015197930010882292,0.0,3.4494565404725797e-07,0.4874977541692329,0.3091221000208999,13.661760387998639,0.530745388883533,13.856357169873787,0.0006094072631447378,0.9956714149677393,0.4711427995652864,1.0,0.18579224632544952,0.969696966084567,0.14355221368146664,0.25,0.5022210307193525,1.0,0.034890844260878635,0.969696966084567,0.8704601219206145,0.4848484992980957,1.2551101879640059,1.1423840089277788,0.1454258897539341,1.330259225585244,0.9595791679440122,0.9595791679440122,0.019015331708611815,0.3450117463415319,1.1757416074926204,,,,,0.4133912243626334,0.044848165954604294,0.020174526637702278,0.001608124874165338,14.618876948501125,0.0
thesis_m8_utgt_deploy_pure_eppcold_v1,Elliptic++ Transactions,ellipticpp_transactions,probe_epp_m8_pure_ap96_hybrid120_timew_hl20_f035_coldctx_v1,experiment/outputs/ellipticpp_transactions/training/models/m8_utgt/probe_epp_m8_pure_ap96_hybrid120_timew_hl20_f035_coldctx_v1/seed_42/epoch_metrics.csv,3,0.4092910316857425,0.4032148127302979,0.0,0.09086587370345087,0.017395052042874424,0.0,0.0,0.0,1.2932891188415163e-06,0.01803627358987631,0.11001710638855443,0.023156988972009747,0.5789247243002437,0.0,0.0,0.1,0.0,0.0,1.0,0.7784538773439412,0.6110825392748024,0.6021960247138313,16084,4021,12063,10704,0,0.25,23262,27652,0.0,6335.848484848485,7085.969696969697,33.507125449903086,62964.28769013376,12.111684047814572,3,0.0003,3.0,1.050048053264618,1.1859393589424365,1.629887176282478,0.4377936531196941,0.023889501042889828,0.0,1.2932891188415163e-06,0.4758877528436256,0.432544368686098,13.682306491967404,0.5764044378743027,13.856373497934053,0.0006421634814504421,0.9956928509654421,0.4712857540809747,1.0,0.1716797293135614,0.9999999963875973,0.16843713639360486,0.5,0.560137233950875,1.0,0.03260324110813213,0.9999999963875973,0.9925903081893921,0.4848484992980957,1.3350609143575032,1.1855516975576228,0.2045511957822424,1.3240116509524258,0.9550725022951762,0.9550725022951762,0.01803627358987631,0.34167431249763025,1.1642604235446814,23.0,2.6,23.0,0.2395833432674408,0.4126058040243207,0.048148267874211975,0.020325055289449112,0.0017977379206003566,14.474935705011541,0.0
thesis_m8_utgt_deploy_pure_eppcold_v1,Elliptic++ Transactions,ellipticpp_transactions,probe_epp_m8_pure_ap96_hybrid120_timew_hl20_f035_coldctx_v1,experiment/outputs/ellipticpp_transactions/training/models/m8_utgt/probe_epp_m8_pure_ap96_hybrid120_timew_hl20_f035_coldctx_v1/seed_42/epoch_metrics.csv,4,0.3333590096144965,0.3274317620830102,0.0,0.1076235282375957,0.010460329778266676,0.0,0.0,0.0,0.0,0.021566311819090817,0.07455477479732397,0.02634014324290221,0.6585035810725552,0.0,0.0,0.1,0.0,0.0,1.0,0.7786013140855004,0.6171395671075686,0.6082464962573434,16084,4021,12063,10704,0,0.25,23262,27652,0.0,6372.363636363636,7154.090909090909,32.88957780780214,40101.064009232956,7.46607831030181,4,0.0003,3.0,0.9531779000253389,1.0560052105874727,1.5507882869604863,0.3549306365576657,0.027251389554955742,0.0,0.0,0.4613047621466897,0.5668370109615903,13.695075699777314,0.6644004366614602,13.856365059361313,0.0005886688436889513,0.9957899397069757,0.4719331246433836,1.0,0.13521374547571846,0.9999999963875973,0.14002572925704898,0.75,0.6544485218597181,1.0,0.025660108803122333,0.9999999963875973,0.9926737023122383,0.4848484992980957,1.1262256141864893,1.053053982330091,0.1502841002110279,1.3063340584437053,0.9423208128322255,0.9423208128322255,0.021566311819090817,0.36324754537958087,0.8950698375701904,23.0,2.6,23.0,0.2395833432674408,0.41276568625912524,0.04585863074118441,0.02066271108659831,0.0017086255653394442,14.6779616095803,0.0
thesis_m8_utgt_deploy_pure_eppcold_v1,Elliptic++ Transactions,ellipticpp_transactions,probe_epp_m8_pure_ap96_hybrid120_timew_hl20_f035_coldctx_v1,experiment/outputs/ellipticpp_transactions/training/models/m8_utgt/probe_epp_m8_pure_ap96_hybrid120_timew_hl20_f035_coldctx_v1/seed_42/epoch_metrics.csv,5,0.1740169111977924,0.16730774024670775,0.0,0.10954081538048657,0.006695023088744192,0.0,0.0,0.0,0.00014501848812814745,0.01643715556736314,0.10521306413592714,0.0313472017502716,0.7836800437567899,0.0,0.0,0.1,0.0,0.0,1.0,0.7790121172804747,0.6157698542299193,0.6068829945162435,16084,4021,12063,10704,0,0.25,23262,27652,0.0,6346.939393939394,7112.666666666667,33.95988129124497,29565.680582682293,2.6651893691583113,5,0.0003,3.0,1.143112939415556,1.1086280382040776,1.768920620282491,0.3105793468879931,0.03731193094316757,0.0,0.00014501848812814745,0.4585447374618415,0.761640803380446,13.723168286410244,0.8272861368728407,13.856377428228205,0.0005726550016058327,0.9957997058377122,0.47199812260541046,1.0,0.10096180630904256,0.9999999963875973,0.1542113247242841,1.0,0.6751712091041334,1.0,0.017368821060341415,0.9999999963875973,0.9925673278895292,0.4848484992980957,1.2726111195304177,1.10091866868915,0.19253974295023715,1.3303045359524814,0.9596118475451614,0.9596118475451614,0.01643715556736314,0.3423908903743281,1.069529444882364,20.6,2.6,23.0,0.22708334326744078,0.4136395075104453,0.04922980589397026,0.02100994996726513,0.0017138941171155734,14.621481346361564,0.0
thesis_m8_utgt_deploy_pure_eppcold_v1,Elliptic++ Transactions,ellipticpp_transactions,probe_epp_m8_pure_ap96_hybrid120_timew_hl20_f035_coldctx_v1,experiment/outputs/ellipticpp_transactions/training/models/m8_utgt/probe_epp_m8_pure_ap96_hybrid120_timew_hl20_f035_coldctx_v1/seed_42/epoch_metrics.csv,6,0.1404025269615831,0.134633365397652,0.0,0.08170351905353142,0.005265571854331277,0.0,0.0,0.0,4.959848548892434e-05,0.022860605417835442,0.08394814350388267,0.03278843807609911,0.8197109519024777,0.0,0.0,0.1,0.0,0.0,1.0,0.7819895315874129,0.6316812159292184,0.6227911137206809,16084,4021,12063,10704,0,0.25,23262,27652,0.0,6398.030303030303,7157.69696969697,35.415766282515094,35726.37375710227,2.1409792882023435,6,0.0003,3.0,1.0531578027840816,1.2718592629288181,1.643647753831112,0.31722439644914685,0.040168544446880165,0.0,4.959848548892434e-05,0.4540605906284217,0.9640430230082888,13.73125004045891,0.9383907715479533,13.856371503887754,0.0006661585092925551,0.9958881338437399,0.4725876676313805,1.0,0.07559171759269455,0.9999999963875973,0.10983310030265288,1.0,0.7592724074016918,1.0,0.012402921237728813,0.9999999963875973,0.9931520169431513,0.4848484992980957,1.0962380188884158,1.2643999096119043,0.3066926169576067,1.3261059811621,0.9565832687146736,0.9565832687146736,0.022860605417835442,0.33535461263223126,0.8575247797099027,22.0,2.6,23.0,0.2343750089406967,0.41364269545584015,0.04691211608323184,0.021017926999113777,0.0018830520495998137,14.743613560994467,0.0
thesis_m8_utgt_deploy_pure_eppcold_v1,Elliptic++ Transactions,ellipticpp_transactions,probe_epp_m8_pure_ap96_hybrid120_timew_hl20_f035_coldctx_v1,experiment/outputs/ellipticpp_transactions/training/models/m8_utgt/probe_epp_m8_pure_ap96_hybrid120_timew_hl20_f035_coldctx_v1/seed_42/epoch_metrics.csv,7,0.13310983596426068,0.12658191901264768,0.0,0.08984671973369339,0.004399458567301433,0.0,0.0,0.0,4.57726188566691e-06,0.027585552209833015,0.09276700019836426,0.03420123868664622,0.8550309671661555,0.0,0.0,0.1,0.0,0.0,1.0,0.821953270227715,0.4714522922359692,0.43859615367467997,16084,4021,12063,10704,0,0.25,23262,27652,0.0,6352.181818181818,7115.151515151515,36.90375969626687,28975.45009913589,2.601267998868769,7,0.0003,3.0,1.094704149347363,1.3147726781440503,1.7479301943923489,0.30661132751089154,0.032407947505513825,0.0,4.57726188566691e-06,0.433414666038571,1.0192968863429446,13.749044447234184,0.974974639487989,13.856380838336367,0.0006704589380233576,0.9958492950959639,0.4723288082715237,1.0,0.08215693136056264,0.9999999963875973,0.14052306205937357,1.0,0.7229340401562777,1.0,0.01327267877588218,0.9999999963875973,0.9938665556185173,0.4848484992980957,1.240733594605417,1.304684413201881,0.35185197266665375,1.3090629613760747,0.9442893176367788,0.9442893176367788,0.027585552209833015,0.35752761002742883,0.9717158024961298,23.0,2.6,23.0,0.2395833432674408,0.4130655996727221,0.0500426029391361,0.021169232994769558,0.001736046792233758,14.611781149199516,0.0
thesis_m8_utgt_deploy_pure_eppcold_v1,Elliptic++ Transactions,ellipticpp_transactions,probe_epp_m8_pure_ap96_hybrid120_timew_hl20_f035_coldctx_v1,experiment/outputs/ellipticpp_transactions/training/models/m8_utgt/probe_epp_m8_pure_ap96_hybrid120_timew_hl20_f035_coldctx_v1/seed_42/epoch_metrics.csv,8,0.09454993271466458,0.0896809318977775,0.0,0.06788626730893597,0.003062690749312892,0.0,0.0,0.0,1.7789354773633408e-06,0.023189555670162947,0.059656468304720794,0.034809403153931426,0.8702350788482855,0.0,0.0,0.1,0.0,0.0,1.0,0.6948298781970547,0.18015764443710125,0.08084898771978753,16084,4021,12063,10704,0,0.25,23262,27652,0.0,6353.545454545455,7102.181818181818,36.44295270515211,18426.955636689156,1.5230064608834006,7,0.0003,3.0,0.9789241082740553,1.2720424659324414,1.6078186324148467,0.2729750397530469,0.029641073874451897,0.0,1.7789354773633408e-06,0.4176540519251968,1.0808594913193674,13.759853998819986,0.9819569316777316,13.856375607577236,0.0006211473982230845,0.9958048318371628,0.4720323952761563,1.0,0.062431479155114204,0.9999999963875973,0.09883275684533697,1.0,0.8001974098610155,1.0,0.010262998074970463,0.9999999963875973,0.9944508093776125,0.4848484992980957,1.0708061095440027,1.2607544534134143,0.39776042465007666,1.3377371737451265,0.9649733792651783,0.9649733792651783,0.023189555670162947,0.31809934973716736,0.7553822235627607,22.4,2.6,23.0,0.2364583432674408,0.41316680565024866,0.047632358855370316,0.021486418095953537,0.0018375180414736722,14.526194167859627,0.0
thesis_m8_utgt_deploy_pure_eppcold_v1,Elliptic++ Transactions,ellipticpp_transactions,probe_epp_m8_pure_ap96_hybrid120_timew_hl20_f035_coldctx_v1,experiment/outputs/ellipticpp_transactions/training/models/m8_utgt/probe_epp_m8_pure_ap96_hybrid120_timew_hl20_f035_coldctx_v1/seed_42/epoch_metrics.csv,9,0.08594319862172459,0.08063207668336955,0.0,0.06462348704085205,0.0031692439859563656,0.0,0.0,0.0,7.862422773652008e-05,0.022640421120961422,0.08576365221630443,0.03555213377621955,0.8888033444054887,0.0,0.0,0.1,0.09448815892534645,0.9448815892534644,1.0,0.6852352807639889,0.1815186501263603,0.07783694279463603,16084,4021,12063,10704,0,0.25,23262,27652,0.0,6385.30303030303,7139.181818181818,37.33571127689246,19196.46317175663,1.8647017641500994,7,0.0003,3.0,1.2194250207958799,1.3722373969627149,1.7992926980509902,0.2873479714899352,0.039742325178601524,0.0,7.862422773652008e-05,0.422433589444016,1.080047141421925,13.76673767783425,0.9830455653595201,13.856383179173324,0.0006358642113451479,0.9955938819682959,0.4706260020082647,1.0,0.05784158064334682,0.9999999963875973,0.12678365431951755,1.0,0.7846752242608503,1.0,0.008854474180914236,0.9999999963875973,0.9952769405914076,0.4848484992980957,1.2521063667355161,1.3212515332482078,1.3119181024305748,1.3235537319472341,0.9547421878034418,0.9547421878034418,0.022640421120961422,0.3417578167987592,1.1835444154161396,23.0,2.6,23.0,0.2395833432674408,0.4129245768893849,0.050565649162639274,0.02134597786899769,0.0018247746347421498,14.678586873141201,0.0
thesis_m8_utgt_deploy_pure_eppcold_v1,Elliptic++ Transactions,ellipticpp_transactions,probe_epp_m8_pure_ap96_hybrid120_timew_hl20_f035_coldctx_v1,experiment/outputs/ellipticpp_transactions/training/models/m8_utgt/probe_epp_m8_pure_ap96_hybrid120_timew_hl20_f035_coldctx_v1/seed_42/epoch_metrics.csv,10,0.07044522554585428,0.06641230873312011,0.0,0.0507017457575509,0.0026666395591967034,0.0,0.0,0.0,4.0823678401383484e-07,0.02186440132032713,0.04988322203809565,0.035672522577742304,0.8918130644435576,0.0,0.0,0.1,0.19005817000767214,0.9502908500383607,1.0,0.7300379740495178,0.18049132548501756,0.0962879635990709,16084,4021,12063,10704,0,0.25,23262,27652,0.0,6315.090909090909,7061.30303030303,37.40966993389708,14060.300918116714,1.8678374164032214,7,0.0003,3.0,1.0044764244195186,1.39316125349565,1.5181750926104458,0.3055863073377898,0.0306714176002777,0.0,4.0823678401383484e-07,0.3995686164408019,1.0858763275724468,13.775072184475986,0.9842285062327529,13.856379653468277,0.0006179649472786961,0.9958261088891462,0.47217414144313696,1.0,0.045930808861598824,0.9999999963875973,0.08805102279240434,1.0,0.8553179791479399,1.0,0.0073677154582445364,0.9999999963875973,0.995200393777905,0.4848484992980957,1.0593738700404312,1.311334653334184,1.979015628496806,1.3227474039251155,0.9541605385867032,0.9541605385867032,0.02186440132032713,0.3506650951775638,0.9655077005877639,21.2,2.6,23.0,0.2302083432674408,0.4127642105926167,0.047728457459897705,0.021391731489336853,0.0018339829702833385,14.41961314461448,0.0
